rowname	logFC	logCPM	F	PValue	FDR
FBgn0030858	-0.30768671408692194	6.535945579892724	11.913779727491924	0.007310849782757055	0.10620488209823008
FBgn0052132	-1.469495821220116	0.879837092032347	11.907395583489432	0.0073215008821647005	0.10620488209823008
FBgn0000376	-0.285863525335675	6.658182328766735	11.906722599306635	0.007322624779092514	0.10620488209823008
FBgn0036008	0.5109135037777426	3.4605773420150894	11.864384648266677	0.007393758668528362	0.1067024127412819
FBgn0036581	0.49269059648657476	4.499185341310005	11.862359321257332	0.0073971827688465224	0.1067024127412819
FBgn0051211	-0.30384698811344957	6.758076766477145	11.8613098445547	0.007398957824228099	0.1067024127412819
FBgn0030992	-0.4365946587301403	3.7758137870996986	11.854301205415629	0.0074108254839885136	0.1067024127412819
FBgn0013809	1.3998528399593684	0.6384842905893667	11.831936288274372	0.007448852699278609	0.10695634036818465
FBgn0047114	0.72558283888257	3.475731629848428	11.82805637136512	0.007455474161287779	0.10695634036818465
FBgn0039164	0.35971459846921466	5.411429215084227	11.819820730505127	0.007469553112137699	0.10696454085898452
FBgn0021967	-0.4007953378125312	6.2317193302776355	11.810499331134118	0.007485527666905644	0.10698206334414151
FBgn0040335	-0.38316046300454365	8.248233679007505	11.803357269096207	0.007497795827250731	0.10698206334414151
FBgn0053230	0.4303523078647848	5.007380450518207	11.740781200261276	0.007606349695235828	0.10794510265613239
FBgn0250819	1.1070733631449632	1.6377314853213403	11.739468859001297	0.007608646908088625	0.10794510265613239
FBgn0028969	-0.2876270188742786	8.530410947882421	11.733791645631598	0.007618594534039525	0.10794510265613239
FBgn0003512	-0.29808029816614456	6.3170858713185885	11.728254012927417	0.007628313007205646	0.10794510265613239
FBgn0036565	0.5042529651746499	6.352347307472556	11.725332810422316	0.007633445824906444	0.10794510265613239
FBgn0085188	0.42157425073940413	5.305534534632078	11.712167471796043	0.0076566313181381865	0.10807997042484188
FBgn0051865	-1.63859229626897	0.20149376678556488	11.691378341490873	0.007693419793384284	0.108406034419591
FBgn0033177	-0.28997639833382843	6.691084393258484	11.669652607191491	0.00773209837285265	0.10875752578085282
FBgn0030377	-0.8727305380560659	3.332462249022419	11.616412813973616	0.007827898167156042	0.10972173160276905
FBgn0037578	0.44764283196024085	4.154328584127884	11.614390862751646	0.007831565172902384	0.10972173160276905
FBgn0087035	-0.447496337427602	9.51999379817643	11.60852528487131	0.007842214937134396	0.10972173160276905
FBgn0032889	-0.2923338685095154	8.012639180819438	11.578051638761812	0.00789783171640744	0.11023955586186904
FBgn0260937	0.2729470146716655	6.899190743753232	11.569788983529183	0.007912995274123192	0.11023955586186904
FBgn0031145	0.3914489529840765	7.204121250956832	11.565441340240348	0.007920988418411856	0.11023955586186904
FBgn0045862	-0.36505028427386504	6.464439398335313	11.539819274615644	0.007968296947631856	0.11066950706350322
FBgn0033806	0.4374108279249556	4.6740145443939785	11.531185712119123	0.007984316215865673	0.11066950706350322
FBgn0036514	0.33304507253444826	5.5308847938980135	11.52608068867812	0.007993807051436272	0.11066950706350322
FBgn0032921	0.5003685413093001	3.1699187852888984	11.513058843713234	0.008018079129483203	0.11081181261147903
FBgn0037843	0.2724431555207298	6.794139442602227	11.4633605953344	0.008111551886999925	0.11190832646890662
FBgn0033431	-0.39566831620250814	4.854460938597673	11.446341092361969	0.008143870202367658	0.11215879675225997
FBgn0029897	-0.5880110550332347	11.441991614182461	11.428307579362608	0.008178287109409084	0.11242679348597767
FBgn0008635	-0.3632835766388205	8.944240752204555	11.421292516737658	0.008191723682461058	0.11242679348597767
FBgn0050489	-0.9388900759954498	1.690592634879095	11.395386135438349	0.008241580506906244	0.11281455115613756
FBgn0000171	-0.36423066743097315	9.108162396133203	11.389316656348095	0.008253315167916829	0.11281455115613756
FBgn0026479	-0.25968614637744797	7.272406901728736	11.38446249615221	0.008262714947665083	0.11281455115613756
FBgn0040232	0.3964134143238394	7.535688911837457	11.376166254280765	0.008278810627606303	0.11283976137696096
FBgn0034703	0.420494537688471	3.9195006674286335	11.360897599695594	0.00830853459561011	0.1130503186643238
FBgn0051549	-0.459655566360533	5.451643614037976	11.346568614728387	0.008336548837423767	0.1132369300918676
FBgn0051955	0.6303740421803065	5.061592731993368	11.33377674896824	0.0083616561736938	0.1132500600563899
FBgn0032703	0.34441347967704966	4.185194659683248	11.3315086651146	0.008366117582142707	0.1132500600563899
FBgn0032702	0.26567080384968556	7.054276637584801	11.309499320259018	0.00840956333879637	0.11353476770943084
FBgn0028991	-0.3991660764064546	4.777543785833056	11.30084674926558	0.008426719261912685	0.11353476770943084
FBgn0026432	0.33347299225107424	5.185714640341375	11.291775675895023	0.008444751250560758	0.11353476770943084
FBgn0015245	-0.4694344992043494	9.61668439645483	11.28475406741145	0.008458741816566752	0.11353476770943084
FBgn0030532	-0.6210978114251247	7.382374070242511	11.280578418151942	0.008467075332844952	0.11353476770943084
FBgn0050410	-0.4649235373740632	6.293233529417064	11.277526868184966	0.008473171829305926	0.11353476770943084
FBgn0083953	0.49275833993984364	3.7638990700352304	11.259162380887068	0.00850997538497145	0.1138352957324137
FBgn0085339	0.9499666640705146	1.6217683435149746	11.244965648450806	0.008538561427013175	0.11402507241233951
FBgn0030932	-1.1056900555189353	-0.1510825889726342	11.219812601038292	0.008589499537765928	0.11451220006661345
FBgn0003654	-0.49891262370613	5.454304708025913	11.191172200874936	0.008647956237756941	0.11500576814753063
FBgn0038678	0.41070826864496507	3.796576245371147	11.187460736045308	0.00865556734637306	0.11500576814753063
FBgn0035528	0.4136872560819777	6.646909538651296	11.169934868320762	0.008691619282840188	0.11529134522748986
FBgn0014022	0.40551089142900015	4.4225421599492645	11.1467426539881	0.008739611910596138	0.1155830164581485
FBgn0014868	-0.2820083329008023	8.278775209712082	11.145207965776708	0.008742799199195727	0.1155830164581485
FBgn0031107	-0.41217162503892574	7.849503416733892	11.134576262947245	0.008764918790810225	0.11568231984071028
FBgn0036193	0.8411346843956272	1.587664317425363	11.121218564293692	0.008792807645172115	0.11570925985218611
FBgn0031053	-0.5427638871447772	4.919552860790644	11.119605360952463	0.008796183158355352	0.11570925985218611
FBgn0039687	0.35001170980107443	5.586025765129584	11.102543839752688	0.008831981017091636	0.11589090060492666
FBgn0029941	-0.3156986778498438	7.760098878556935	11.099084796231459	0.008839260508318689	0.11589090060492666
FBgn0027066	0.3052491614332722	8.33423208547875	11.076179408068835	0.008887651320849501	0.1163327451401772
FBgn0028499	-0.4438174184151304	4.021347666369474	11.064587104676814	0.00891226596215235	0.1163655899264686
FBgn0030556	-0.2926009365111004	6.8415123594685445	11.061164431419527	0.008919549575118884	0.1163655899264686
FBgn0085271	0.9780743628831617	1.6865479162777735	11.047534217859083	0.0089486281270692	0.11655293772740297
FBgn0027079	-0.2847794015953413	8.01847777438343	10.99263789194169	0.0090669316133538	0.11789988743209975
FBgn0011661	-0.3259569821149207	10.985529388485467	10.97436502422739	0.009106736906744194	0.11810702799975328
FBgn0033786	-0.3760117866750516	7.702671052919361	10.971640558281596	0.009112690252285548	0.11810702799975328
FBgn0031606	-0.29014084907518195	6.123512497532855	10.962912706777052	0.009131794140257126	0.11816123822989572
FBgn0036919	-0.4116871985694026	6.161746819737534	10.939944062438414	0.009182305022613874	0.11840779144070544
FBgn0030946	-0.33754492341029696	7.622607493266463	10.93187430983106	0.009200133029751473	0.11840779144070544
FBgn0040928	0.6526718371749298	1.9553980342582786	10.929204851937053	0.009206039878113385	0.11840779144070544
FBgn0003278	0.2482990105962733	5.729815681689638	10.92711933845575	0.009210657851682605	0.11840779144070544
FBgn0032968	0.5577927154354829	3.137451266838382	10.91436300933269	0.009238966485561361	0.11843347555957347
FBgn0025742	-0.3286930408518681	6.532674459929229	10.912744019472607	0.009242566977625509	0.11843347555957347
FBgn0002069	-0.28938755778766706	8.31585914770118	10.904407400220496	0.009261134268375775	0.11847968056747621
